Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),WI13,155,66,96.8%,93.7%,3.67,B+(3.60),B(3.03)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),FA12,78,63,93.7%,84.1%,3.79,B+(3.66),B+(3.36)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),FA12,79,60,93.1%,87.9%,3.76,B+(3.70),B+(3.36)
"Prosser,EliseK",MGT103-ProductMarketing&Management(C),FA12,74,62,100.0%,100.0%,4.50,B+(3.62),B+(3.47)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(D),FA12,76,59,94.9%,94.9%,5.60,A-(3.83),B+(3.36)
"Foit,DelbertF.",MGT121A-InnovationtoMarketA(A),FA12,74,60,86.7%,95.0%,4.06,B+(3.70),B+(3.46)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),FA12,170,44,81.0%,76.2%,6.40,B(3.24),C(2.22)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),FA12,46,12,90.9%,90.9%,8.30,B(3.18),B-(2.84)
"Blakley,Bruce",MGT132-Auditing(A),FA12,42,17,71.4%,100.0%,5.73,B+(3.36),B(3.23)
"Doran,MarthaS",MGT132-Auditing(B),FA12,69,57,78.9%,89.5%,5.38,B+(3.40),B(3.03)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),FA12,85,76,96.1%,92.1%,5.33,B+(3.60),B(3.18)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),FA12,76,32,92.6%,92.6%,5.76,A-(3.75),B(3.12)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),FA12,63,43,90.7%,86.0%,4.83,B+(3.66),B(3.18)
"Shaffer,LisaRobock",MGT16-PersonalEthicsatWork(A),FA12,79,47,84.1%,84.1%,3.09,A-(3.70),B+(3.39)
"McKay,MaryA",MGT16-PersonalEthicsatWork(B),FA12,76,32,93.1%,96.6%,3.64,B+(3.54),B(3.29)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(C),FA12,77,57,100.0%,100.0%,2.79,B+(3.63),B+(3.58)
"McKay,MaryA",MGT164-OrganizationalLeadership(A),FA12,75,23,95.0%,95.0%,5.00,B+(3.65),B(3.14)
"McKay,MaryA",MGT164-OrganizationalLeadership(B),FA12,32,33,96.8%,100.0%,7.53,B+(3.47),B(3.14)
"Moran,CathleenL.",MGT166-Ethic/CorporateResponsibility(A),FA12,47,38,86.5%,86.5%,5.26,B+(3.54),B(3.08)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),FA12,78,35,93.9%,93.9%,2.81,A-(3.82),B+(3.34)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),FA12,78,32,90.6%,87.5%,2.88,A-(3.81),B+(3.34)
"Fuller,RobertL.",MGT172-BusinessProjectManagement(B),FA12,37,20,84.2%,89.5%,4.61,B+(3.56),B(3.01)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),FA12,136,60,74.1%,77.6%,5.19,B+(3.39),B(3.01)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),FA12,9,7,85.7%,71.4%,6.50,B-(2.86),N/A
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(A),FA12,152,132,90.0%,96.9%,5.82,B+(3.52),B(3.07)
"Dunn,LouisJean",MGT5-ManagerialAccounting(A),FA12,164,65,91.5%,81.4%,5.09,B+(3.53),B-(2.93)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),S212,77,58,96.5%,84.2%,4.89,A-(3.84),B(3.18)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),S212,43,17,100.0%,82.4%,7.79,B+(3.56),B+(3.32)
"Anderson,JohnCharles",MGT131B-IntermediateAccountingB(A),S212,61,15,93.3%,80.0%,7.03,A-(3.71),B(3.16)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),S212,60,49,72.9%,56.3%,9.15,B-(2.98),B-(2.90)
"Mahar,Jan",MGT172-BusinessProjectManagement(A),S212,57,22,95.5%,100.0%,8.68,A-(3.77),B+(3.66)
"Anderson,JohnCharles",MGT4-FinancialAccounting(A),S212,56,20,80.0%,70.0%,6.30,B+(3.55),B(3.01)
"Anderson,JohnCharles",MGT4-FinancialAccounting(A),S212,10,4,100.0%,75.0%,5.50,B+(3.50),B(3.01)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),S112,48,6,100.0%,100.0%,7.83,B+(3.67),B-(2.78)
"Anderson,JohnCharles",MGT132-Auditing(A),S112,49,27,88.5%,92.6%,7.62,B+(3.44),B(3.28)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),S112,48,29,96.6%,93.1%,5.47,A-(3.72),B+(3.35)
"McKay,MaryA",MGT16-PersonalEthicsatWork(A),S112,87,24,91.7%,79.2%,5.42,B+(3.45),B+(3.47)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),S112,50,11,90.9%,90.9%,3.90,A-(3.70),B+(3.54)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),S112,42,13,84.6%,84.6%,6.19,B(3.17),B(3.16)
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),S112,68,16,93.8%,93.8%,5.00,B+(3.33),B-(2.99)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),SP12,72,37,91.9%,94.4%,3.26,A-(3.79),B+(3.51)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),SP12,69,49,98.0%,100.0%,2.99,B+(3.67),B+(3.51)
"Klein,ChristinaAnne",MGT106-SalesandSalesManagement(A),SP12,62,38,92.1%,100.0%,4.87,B+(3.68),B+(3.58)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),SP12,41,19,100.0%,100.0%,7.34,B+(3.68),B+(3.46)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(B),SP12,56,33,97.0%,93.9%,5.05,B+(3.57),B+(3.46)
"Pecore,JosephP.",MGT12-PersonalFinancialManagement(A),SP12,76,69,100.0%,98.6%,3.85,A-(3.77),B+(3.56)
"Foit,DelbertF.",MGT121A-InnovationtoMarketA(A),SP12,71,34,100.0%,93.8%,4.26,A-(3.77),B+(3.53)
"Rutherford,Lamar",MGT121B-InnovationtoMarketB(A),SP12,18,5,80.0%,100.0%,4.10,B+(3.50),N/A
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),SP12,97,27,100.0%,100.0%,6.50,B+(3.52),C+(2.59)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),SP12,111,26,88.5%,96.2%,5.27,B+(3.32),B(3.05)
"Blakley,Bruce",MGT132-Auditing(A),SP12,100,41,65.0%,57.5%,4.89,B+(3.53),B(3.14)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),SP12,108,59,100.0%,100.0%,5.52,A-(3.87),B+(3.59)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),SP12,74,42,100.0%,95.2%,5.45,A-(3.73),B+(3.35)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),SP12,193,140,82.1%,68.6%,6.19,B+(3.62),B+(3.55)
"Shaffer,LisaRobock",MGT16-PersonalEthicsatWork(A),SP12,75,29,93.1%,75.9%,2.36,A-(3.86),B+(3.69)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(B),SP12,68,47,97.9%,95.7%,3.76,A-(3.83),B+(3.68)
"Smith,PamelaKaren",MGT164-OrganizationalLeadership(A),SP12,63,56,91.1%,89.1%,4.29,B+(3.39),B+(3.62)
"Smith,PamelaKaren",MGT164-OrganizationalLeadership(B),SP12,71,58,84.2%,71.9%,4.22,B+(3.52),B+(3.62)
"Shaffer,LisaRobock",MGT166-Ethic/CorporateResponsibility(A),SP12,75,44,90.9%,83.7%,3.76,B+(3.60),B(3.22)
"Moran,CathleenL.",MGT166-Ethic/CorporateResponsibility(B),SP12,48,16,87.5%,87.5%,6.00,B+(3.63),B+(3.36)
"Erat,Sanjiv",MGT172-BusinessProjectManagement(A),SP12,69,28,92.9%,92.9%,3.64,B+(3.56),B(3.27)
"Fuller,RobertL.",MGT172-BusinessProjectManagement(B),SP12,54,22,90.9%,86.4%,3.95,B+(3.47),B-(2.91)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),SP12,148,65,79.7%,81.3%,4.82,B+(3.49),B(3.13)
"Halov,Nikolay",MGT183-FinancialInvestments(A),SP12,47,27,96.3%,100.0%,6.12,B+(3.58),A-(3.79)
"Halov,Nikolay",MGT183-FinancialInvestments(B),SP12,17,8,100.0%,100.0%,4.00,A-(3.88),A-(3.79)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),SP12,10,4,100.0%,25.0%,4.50,B+(3.33),C+(2.69)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),SP12,171,65,75.4%,58.5%,6.50,B(3.02),C+(2.69)
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(A),SP12,128,108,90.7%,91.6%,5.51,B+(3.49),B-(2.94)
"Doran,MarthaS",MGT45-PrinciplesofAccounting(B),SP12,141,57,63.6%,70.4%,5.23,B(3.00),B-(2.84)
"Dunn,LouisJean",MGT5-ManagerialAccounting(A),SP12,126,50,88.0%,60.0%,5.15,B+(3.52),B(3.11)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),WI12,73,49,91.8%,98.0%,3.93,A-(3.74),B+(3.57)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(C),WI12,71,52,94.1%,92.2%,3.72,A-(3.76),B+(3.57)
"Somasundaram,Tyagarajan",MGT105-ProductPromotion&BrandMgt(A),WI12,47,20,90.0%,80.0%,3.50,A-(3.71),B+(3.48)
"Klein,ChristinaAnne",MGT106-SalesandSalesManagement(A),WI12,31,23,81.8%,100.0%,5.55,B+(3.64),B+(3.63)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),WI12,37,9,77.8%,77.8%,4.50,B+(3.44),B+(3.42)
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(A),WI12,69,25,83.3%,87.5%,5.17,B+(3.70),B+(3.50)
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(B),WI12,47,20,70.0%,80.0%,4.80,A-(3.72),B+(3.50)
"Foit,DelbertF.",MGT121B-InnovationtoMarketB(A),WI12,19,16,93.8%,100.0%,2.75,A-(3.87),N/A
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),WI12,137,38,86.1%,86.5%,5.82,B+(3.56),B(3.01)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),WI12,113,42,95.1%,92.7%,5.98,B+(3.69),B+(3.39)
"Blakley,Bruce",MGT132-Auditing(A),WI12,63,30,70.0%,73.3%,5.17,B+(3.41),B(3.29)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),WI12,73,70,92.9%,95.7%,6.04,B+(3.53),B(3.24)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),WI12,152,101,98.0%,97.0%,5.23,A-(3.72),B+(3.40)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),WI12,83,24,86.4%,72.7%,5.77,B+(3.68),B+(3.64)
"McKay,MaryA",MGT16-PersonalEthicsatWork(A),WI12,75,46,95.7%,97.8%,4.07,B+(3.47),B(3.19)
"Shaffer,LisaRobock",MGT16-PersonalEthicsatWork(B),WI12,72,32,96.9%,84.4%,3.31,A-(3.79),B+(3.61)
"Shaffer,LisaRobock",MGT166-Ethic/CorporateResponsibility(A),WI12,75,44,97.7%,88.6%,4.23,A-(3.86),B+(3.66)
"Moran,CathleenL.",MGT166-Ethic/CorporateResponsibility(B),WI12,47,21,90.5%,90.5%,4.60,A-(3.81),A-(3.85)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),WI12,72,41,97.6%,100.0%,3.80,A-(3.72),B(3.26)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),WI12,72,39,97.4%,100.0%,4.13,A-(3.72),B(3.26)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),WI12,38,25,88.0%,92.0%,8.08,B+(3.55),B(3.24)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),WI12,136,43,92.9%,80.5%,4.65,B+(3.60),C+(2.46)
"Hoffman,Moshe",MGT3-QuantMethodsinBusiness(A),WI12,20,17,70.6%,76.5%,6.50,B+(3.43),B+(3.44)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),WI12,190,83,80.5%,75.6%,5.26,B(3.15),B-(2.90)
"Dunn,LouisJean",MGT45-PrinciplesofAccounting(A),WI12,140,68,86.4%,84.6%,5.47,B+(3.35),B(3.27)
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),WI12,135,49,95.8%,100.0%,4.88,B+(3.55),B-(2.95)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),FA11,80,60,91.5%,86.4%,4.43,B+(3.67),B+(3.39)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),FA11,80,64,93.8%,89.1%,4.04,B+(3.64),B+(3.39)
"Foit,DelbertF.",MGT121A-InnovationtoMarketA(A),FA11,76,48,97.9%,100.0%,4.88,A-(3.74),B+(3.55)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),FA11,142,50,94.0%,92.0%,5.58,B+(3.56),B-(2.83)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),FA11,71,24,100.0%,100.0%,4.93,B+(3.63),B+(3.42)
"Blakley,Bruce",MGT132-Auditing(A),FA11,77,26,80.8%,73.1%,6.65,B(3.17),B+(3.36)
"Blakley,Bruce",MGT132-Auditing(B),FA11,79,26,80.0%,76.0%,6.83,B+(3.38),B+(3.36)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),FA11,74,71,95.7%,94.4%,5.82,B+(3.54),B(3.15)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),FA11,57,23,100.0%,100.0%,5.89,A-(3.91),B+(3.46)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),FA11,80,30,86.7%,93.3%,5.30,A-(3.70),B+(3.33)
"Shaffer,LisaRobock",MGT16-PersonalEthicsatWork(A),FA11,80,44,93.2%,90.7%,3.52,B+(3.66),B(3.24)
"McKay,MaryA",MGT164-OrganizationalLeadership(A),FA11,68,46,100.0%,100.0%,6.20,B+(3.56),B(3.17)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),FA11,72,35,97.1%,94.1%,3.97,A-(3.81),B+(3.41)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),FA11,72,33,97.0%,93.9%,3.83,A-(3.81),B+(3.41)
"Fuller,RobertL.",MGT172-BusinessProjectManagement(C),FA11,63,33,90.6%,84.4%,6.56,B(3.16),B(3.03)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),FA11,60,35,74.3%,88.6%,8.50,B(3.27),B+(3.45)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),FA11,71,25,84.0%,92.0%,5.50,B(3.24),B-(2.93)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),FA11,221,75,85.3%,58.7%,5.27,B+(3.30),C+(2.62)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),FA11,10,4,75.0%,0.0%,6.00,B-(2.75),C+(2.62)
"Dunn,LouisJean",MGT5-ManagerialAccounting(A),FA11,136,54,81.5%,79.6%,5.18,B+(3.56),B-(2.91)
"Krivogorsky,Victoria",MGT131B-IntermediateAccountingB(A),S211,102,25,84.0%,56.0%,7.62,B(3.28),C+(2.67)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),S211,14,13,100.0%,92.3%,7.27,B+(3.50),N/A
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),S211,38,15,100.0%,93.3%,5.83,B+(3.53),B+(3.52)
"Mahar,Jan",MGT172-BusinessProjectManagement(A),S211,27,17,94.1%,93.8%,6.03,A-(3.94),A-(3.76)
"Anderson,JohnCharles",MGT4-FinancialAccounting(A),S211,50,29,100.0%,96.6%,6.71,B+(3.50),B(3.22)
"Anderson,JohnCharles",MGT4-FinancialAccounting(A),S211,8,5,100.0%,100.0%,10.50,B(3.20),B(3.22)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),S111,48,10,100.0%,100.0%,4.30,B+(3.60),B-(2.86)
"Anderson,JohnCharles",MGT132-Auditing(A),S111,53,27,92.6%,96.3%,7.12,B+(3.56),B(3.25)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),S111,13,6,100.0%,100.0%,4.17,A(4.00),N/A
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),S111,37,23,100.0%,91.3%,5.32,B+(3.48),B(3.29)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),S111,57,17,100.0%,86.7%,7.70,B+(3.43),B-(2.74)
"Dunn,LouisJean",MGT5-ManagerialAccounting(A),S111,74,21,90.5%,76.2%,7.07,B+(3.60),B-(2.78)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),SP11,61,45,95.6%,93.3%,4.78,B+(3.69),B(3.08)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),SP11,67,44,95.5%,95.5%,3.68,B+(3.63),B(3.08)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),SP11,23,9,88.9%,88.9%,5.61,B+(3.67),A-(3.73)
"Foit,DelbertF.",MGT121A-InnovationtoMarketA(A),SP11,74,41,97.6%,95.1%,3.18,B+(3.63),B+(3.48)
"Rutherford,Lamar",MGT121B-InnovationtoMarketB(A),SP11,11,4,100.0%,100.0%,9.00,A(4.00),N/A
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),SP11,125,40,92.5%,100.0%,5.22,A-(3.71),B+(3.31)
"Proell,Chad",MGT131B-IntermediateAccountingB(A),SP11,131,40,82.5%,77.5%,5.40,B+(3.46),B(3.24)
"Blakley,Bruce",MGT132-Auditing(A),SP11,111,36,72.2%,47.2%,5.61,B(3.20),B-(2.77)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),SP11,59,25,100.0%,96.0%,4.08,A-(3.71),B+(3.48)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),SP11,41,25,92.0%,80.0%,3.30,A-(3.76),B+(3.32)
"Clor-Proell,Shana",MGT136-AdvancedAccounting(A),SP11,149,52,88.5%,96.2%,5.31,B+(3.58),B+(3.31)
"Shaffer,LisaRobock",MGT16-PersonalEthicsatWork(A),SP11,70,30,86.7%,90.0%,3.17,B+(3.68),B+(3.46)
"McKay,MaryA",MGT164-OrganizationalLeadership(A),SP11,70,28,92.9%,78.6%,5.64,B+(3.44),B(3.05)
"Shaffer,LisaRobock",MGT166-Ethic/CorporateResponsibility(A),SP11,73,38,89.5%,86.8%,3.34,A-(3.91),B+(3.53)
"Erat,Sanjiv",MGT172-BusinessProjectManagement(A),SP11,67,30,96.7%,86.7%,3.77,B+(3.41),B+(3.50)
"Zhou,Zhizhong",MGT174-SupplyChain&OperationsMgt(A),SP11,25,7,57.1%,57.1%,5.07,A-(3.75),B-(2.70)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),SP11,69,16,87.5%,81.3%,4.00,A-(3.79),C+(2.62)
"Xie,Lili",MGT181-EnterpriseFinance(B),SP11,31,9,77.8%,66.7%,3.17,B+(3.44),B-(2.91)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),SP11,189,85,79.8%,63.1%,5.45,N/A,C(2.04)
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),SP11,139,46,93.3%,95.6%,3.97,B+(3.60),B(3.10)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),WI11,61,20,95.0%,85.0%,3.87,B+(3.68),B+(3.42)
"Roemer,ChristinaAnne",MGT103-ProductMarketing&Management(A),WI11,61,20,95.0%,85.0%,3.87,B+(3.68),B+(3.42)
"Klein,Christine",MGT103-ProductMarketing&Management(B),WI11,19,10,70.0%,70.0%,3.10,A-(3.70),B+(3.42)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),WI11,10,4,100.0%,100.0%,5.50,A(4.00),N/A
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(A),WI11,60,20,85.0%,70.0%,3.10,A-(3.83),B(3.29)
"Foit,DelbertF.",MGT121B-InnovationtoMarketB(A),WI11,24,18,94.4%,100.0%,5.61,A-(3.76),B+(3.65)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),WI11,135,46,97.8%,97.8%,5.30,A-(3.76),B(3.29)
"Blakley,Bruce",MGT131B-IntermediateAccountingB(A),WI11,135,40,76.3%,57.9%,5.27,B(3.13),C+(2.54)
"Blakley,Bruce",MGT132-Auditing(A),WI11,45,19,52.6%,68.4%,6.29,B(3.28),B-(2.86)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),WI11,46,41,95.1%,95.1%,5.33,B+(3.59),B(3.29)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),WI11,81,37,100.0%,100.0%,4.88,A-(3.97),A-(3.83)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),WI11,133,67,95.5%,89.6%,5.07,A-(3.72),B+(3.41)
"Clor-Proell,Shana",MGT136-AdvancedAccounting(A),WI11,30,20,78.9%,94.7%,8.29,B+(3.60),B+(3.55)
"Smith,PamelaKaren",MGT164-OrganizationalLeadership(A),WI11,28,17,100.0%,82.4%,4.26,B+(3.50),B+(3.49)
"Connell,JoanieBremer",MGT164-OrganizationalLeadership(B),WI11,13,8,100.0%,100.0%,5.75,A-(3.88),N/A
"Shaffer,LisaRobock",MGT166-Ethic/CorporateResponsibility(A),WI11,59,31,93.5%,93.5%,3.77,A-(3.83),B+(3.49)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),WI11,68,24,100.0%,95.8%,3.25,A-(3.74),B+(3.36)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),WI11,68,23,100.0%,100.0%,3.23,A-(3.74),B+(3.36)
"Fuller,RobertL.",MGT172-BusinessProjectManagement(B),WI11,26,11,90.9%,72.7%,4.68,A-(3.73),B+(3.45)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),WI11,23,14,92.9%,100.0%,7.21,B(3.23),B+(3.33)
"Xie,Lili",MGT181-EnterpriseFinance(A),WI11,25,5,80.0%,60.0%,4.10,A(4.00),B-(2.95)
"Dunn,LouisJean",MGT181-EnterpriseFinance(B),WI11,28,9,88.9%,100.0%,4.50,B+(3.44),B+(3.56)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),WI11,189,75,88.0%,60.8%,5.33,N/A,C-(1.78)
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),WI11,171,58,94.8%,94.7%,4.36,B+(3.48),B-(2.80)
"Klein,Christine",MGT103-ProductMarketing&Management(A),FA10,68,30,96.6%,89.3%,3.23,A-(3.81),B+(3.47)
"Klein,Christine",MGT103-ProductMarketing&Management(B),FA10,31,13,92.3%,84.6%,5.88,A-(3.85),B+(3.47)
"Foit,DelbertF.",MGT121A-InnovationtoMarketA(A),FA10,75,45,93.2%,100.0%,4.37,A-(3.84),A-(3.78)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),FA10,149,54,98.1%,98.1%,5.87,B+(3.63),B+(3.35)
"Blakley,Bruce",MGT131B-IntermediateAccountingB(A),FA10,41,14,78.6%,64.3%,6.50,B(3.08),B-(2.97)
"Blakley,Bruce",MGT132-Auditing(A),FA10,136,48,64.6%,51.1%,6.96,B(3.19),C+(2.57)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),FA10,68,28,85.2%,85.2%,6.28,B+(3.33),B(3.15)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),FA10,47,24,95.8%,87.5%,4.33,B+(3.54),B+(3.31)
"Shaffer,LisaRobock",MGT166-Ethic/CorporateResponsibility(A),FA10,65,50,93.8%,87.2%,3.93,A-(3.82),A-(3.73)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),FA10,57,22,100.0%,100.0%,2.95,A-(3.82),B+(3.42)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),FA10,57,23,100.0%,100.0%,4.07,A-(3.82),B+(3.42)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),FA10,57,29,62.1%,89.7%,7.53,B+(3.52),C+(2.66)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),FA10,50,22,100.0%,95.2%,6.14,B+(3.52),C+(2.66)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),FA10,172,64,87.5%,78.1%,5.01,N/A,C+(2.62)
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),FA10,116,45,95.5%,93.2%,5.01,B+(3.69),B-(2.98)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),SU10,71,16,100.0%,100.0%,6.79,B+(3.38),N/A
"Anderson,JohnCharles",MGT131B-IntermediateAccountingB(A),SU10,62,22,86.4%,50.0%,8.77,B(3.18),N/A
"Anderson,JohnCharles",MGT131B-IntermediateAccountingB(A),SU10,69,19,78.9%,15.8%,7.55,B(3.06),N/A
"Anderson,JohnCharles",MGT132-Auditing(A),SU10,67,19,73.7%,42.1%,5.76,B(3.05),N/A
"Mahar,Jan",MGT172-BusinessProjectManagement(A),SU10,21,9,100.0%,88.9%,9.83,A-(3.89),N/A
"Anderson,JohnCharles",MGT4-FinancialAccounting(A),SU10,9,14,85.7%,71.4%,6.07,B+(3.50),N/A
"Anderson,JohnCharles",MGT4-FinancialAccounting(A),SU10,9,14,85.7%,71.4%,6.07,B+(3.50),N/A
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),SU10,30,14,92.9%,92.9%,5.93,N/A,N/A
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),SU10,30,14,92.9%,92.9%,5.93,N/A,N/A
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),SU10,48,13,100.0%,100.0%,7.58,B+(3.64),N/A
"Somasundaram,Tyagarajan",MGT103-ProductMarketing&Management(A),SP10,53,19,100.0%,94.7%,6.29,B+(3.47),B(3.05)
"Klein,Christine",MGT103-ProductMarketing&Management(B),SP10,72,28,96.4%,92.9%,2.86,A-(3.76),B(3.27)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),SP10,31,18,100.0%,100.0%,5.32,B+(3.69),A-(3.80)
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(A),SP10,55,30,100.0%,85.7%,4.71,A-(3.86),B(3.15)
"Foit,DelbertF.",MGT121B-InnovationtoMarketB(A),SP10,45,29,100.0%,100.0%,4.16,A-(3.89),B+(3.59)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),SP10,123,57,96.5%,98.2%,5.25,B+(3.61),B+(3.41)
"Blakley,Bruce",MGT131B-IntermediateAccountingB(A),SP10,107,46,86.4%,37.8%,5.26,B(3.13),B(3.06)
"Smith,PamelaKaren",MGT164-OrganizationalLeadership(A),SP10,55,23,91.3%,87.0%,4.95,B(3.19),A-(3.70)
"Smith,PamelaKaren",MGT164-OrganizationalLeadership(B),SP10,49,29,100.0%,78.6%,5.00,B+(3.33),A-(3.70)
"Shaffer,LisaRobock",MGT166-Ethic/CorporateResponsibility(A),SP10,67,44,95.3%,95.5%,5.68,A-(3.76),B+(3.37)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),SP10,75,25,87.5%,91.7%,4.00,A-(3.81),B+(3.38)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),SP10,75,25,87.5%,91.7%,3.83,A-(3.81),B+(3.38)
